rank,title_ru,title,url,score,votes,release_year,scraped_at
20,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.5,13521,2026,2026-07-17T00:03:03-07:00
21,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,404447,2006,2026-07-17T00:03:03-07:00
22,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,642385,2010,2026-07-17T00:03:03-07:00
23,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,47150,2026,2026-07-17T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,850446,2016,2026-07-17T00:03:03-07:00
25,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,409621,2011,2026-07-17T00:03:03-07:00
26,Табакошка,Yani Neko,https://www.kinopoisk.ru/series/13136552/,,0,2026,2026-07-17T00:03:03-07:00
27,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,716479,2015,2026-07-17T00:03:03-07:00
28,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,163004,2025,2026-07-17T00:03:03-07:00
29,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.7,4997,2026,2026-07-17T00:03:03-07:00
30,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,57458,2026,2026-07-17T00:03:03-07:00
31,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,113157,2026,2026-07-17T00:03:03-07:00
32,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,97609,2016,2026-07-17T00:03:03-07:00
33,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,418409,2004,2026-07-17T00:03:03-07:00
34,Тьма,The Dark,https://www.kinopoisk.ru/series/13157626/,6.7,112,2026,2026-07-17T00:03:03-07:00
35,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,561724,2014,2026-07-17T00:03:03-07:00
36,Изгнанный реинкарнированный тяжёлый рыцарь не имеет себе равных в знаниях игры,Tsuihou sareta Tensei Juukishi wa Game Chishiki de Musou suru,https://www.kinopoisk.ru/series/13041489/,,0,2026,2026-07-17T00:03:03-07:00
37,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,55652,2025,2026-07-17T00:03:03-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,281215,2018,2026-07-17T00:03:03-07:00
39,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,287450,2023,2026-07-17T00:03:03-07:00
40,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,229719,2015,2026-07-17T00:03:03-07:00
41,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,362753,1998,2026-07-17T00:03:03-07:00
42,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,253310,2026,2026-07-17T00:03:03-07:00
43,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,245717,2017,2026-07-17T00:03:03-07:00
44,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,643208,2005,2026-07-17T00:03:03-07:00
45,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,139823,2023,2026-07-17T00:03:03-07:00
46,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,28299,2026,2026-07-17T00:03:03-07:00
47,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,550950,2017,2026-07-17T00:03:03-07:00
48,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.4,11376,2026,2026-07-17T00:03:03-07:00
49,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-07-17T00:03:03-07:00
50,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,680896,2011,2026-07-17T00:03:03-07:00
