rank,title,url,score,votes,release_year,scraped_at
31,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,240991,2005,2026-07-20T00:03:03-07:00
32,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1009061,2019,2026-07-20T00:03:03-07:00
33,Ann Droid,https://www.imdb.com/title/tt37788031/,7.5,472,2026,2026-07-20T00:03:03-07:00
34,Sugar,https://www.imdb.com/title/tt16418808/,7.4,45962,2024,2026-07-20T00:03:03-07:00
35,The Dark,https://www.imdb.com/title/tt37510653/,6.6,469,2026,2026-07-20T00:03:03-07:00
36,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,318618,2019,2026-07-20T00:03:03-07:00
37,The Agency,https://www.imdb.com/title/tt26656917/,7.5,32355,2024,2026-07-20T00:03:03-07:00
38,X-Men '97,https://www.imdb.com/title/tt16026746/,8.7,55829,2024,2026-07-20T00:03:03-07:00
39,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,543427,2005,2026-07-20T00:03:03-07:00
40,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,586800,1999,2026-07-20T00:03:03-07:00
41,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,316321,2018,2026-07-20T00:03:03-07:00
42,The Vampire Lestat,https://www.imdb.com/title/tt3960394/,7.6,42210,2022,2026-07-20T00:03:03-07:00
43,The Boroughs,https://www.imdb.com/title/tt27557289/,7.3,34186,2026,2026-07-20T00:03:03-07:00
44,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,266538,2026,2026-07-20T00:03:03-07:00
45,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1204239,2010,2026-07-20T00:03:03-07:00
46,The Shards,https://www.imdb.com/title/tt27543562/,,0,2026,2026-07-20T00:03:03-07:00
47,Little House on the Prairie,https://www.imdb.com/title/tt0071007/,7.6,30788,1974,2026-07-20T00:03:03-07:00
48,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,731187,2013,2026-07-20T00:03:03-07:00
49,Dark Winds,https://www.imdb.com/title/tt15017118/,7.7,34272,2022,2026-07-20T00:03:03-07:00
50,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1718153,2016,2026-07-20T00:03:03-07:00
51,The Office,https://www.imdb.com/title/tt0386676/,9.0,840271,2005,2026-07-20T00:03:03-07:00
52,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,848603,2015,2026-07-20T00:03:03-07:00
53,Landman,https://www.imdb.com/title/tt14186672/,8.2,111778,2024,2026-07-20T00:03:03-07:00
54,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,145990,1999,2026-07-20T00:03:03-07:00
55,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.8,57563,2026,2026-07-20T00:03:03-07:00
56,Reacher,https://www.imdb.com/title/tt9288030/,8.0,297731,2022,2026-07-20T00:03:03-07:00
57,MobLand,https://www.imdb.com/title/tt31510819/,8.3,118252,2025,2026-07-20T00:03:03-07:00
58,The Wire,https://www.imdb.com/title/tt0306414/,9.3,434577,2002,2026-07-20T00:03:03-07:00
59,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,212186,2011,2026-07-20T00:03:03-07:00
60,Severance,https://www.imdb.com/title/tt11280740/,8.6,397062,2022,2026-07-20T00:03:03-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,329175,2021,2026-07-20T00:03:03-07:00
62,Dexter,https://www.imdb.com/title/tt0773262/,8.6,944302,2006,2026-07-20T00:03:03-07:00
63,Beef,https://www.imdb.com/title/tt14403178/,8.0,176642,2023,2026-07-20T00:03:03-07:00
64,Legends,https://www.imdb.com/title/tt33265765/,7.8,23595,2026,2026-07-20T00:03:03-07:00
65,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.7,62943,2025,2026-07-20T00:03:03-07:00
66,True Detective,https://www.imdb.com/title/tt2356777/,8.8,761613,2014,2026-07-20T00:03:03-07:00
67,ER,https://www.imdb.com/title/tt0108757/,7.9,79415,1994,2026-07-20T00:03:03-07:00
68,The Last Ship,https://www.imdb.com/title/tt2402207/,7.4,69885,2014,2026-07-20T00:03:03-07:00
69,Friends,https://www.imdb.com/title/tt0108778/,8.8,1198944,1994,2026-07-20T00:03:03-07:00
70,Lioness,https://www.imdb.com/title/tt13111078/,7.8,88822,2023,2026-07-20T00:03:03-07:00
71,Paradise,https://www.imdb.com/title/tt27444205/,7.9,85052,2025,2026-07-20T00:03:03-07:00
72,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,940882,2007,2026-07-20T00:03:03-07:00
73,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,127341,2023,2026-07-20T00:03:03-07:00
74,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,375749,2005,2026-07-20T00:03:03-07:00
75,Star City,https://www.imdb.com/title/tt32140872/,7.5,4771,2026,2026-07-20T00:03:03-07:00
76,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,742682,2011,2026-07-20T00:03:03-07:00
77,For All Mankind,https://www.imdb.com/title/tt7772588/,8.1,91441,2019,2026-07-20T00:03:03-07:00
78,"I, Jack Wright",https://www.imdb.com/title/tt31259038/,7.1,3666,2025,2026-07-20T00:03:03-07:00
79,One Piece,https://www.imdb.com/title/tt0388629/,9.0,359625,1999,2026-07-20T00:03:03-07:00
80,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,150484,2022,2026-07-20T00:03:03-07:00
81,Lost,https://www.imdb.com/title/tt0411008/,8.3,676870,2004,2026-07-20T00:03:03-07:00
82,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,164472,2025,2026-07-20T00:03:03-07:00
83,Seeking Persephone,https://www.imdb.com/title/tt29666911/,7.6,3782,2026,2026-07-20T00:03:03-07:00
84,Succession,https://www.imdb.com/title/tt7660850/,8.8,361460,2018,2026-07-20T00:03:03-07:00
85,Hacks,https://www.imdb.com/title/tt11815682/,8.2,67566,2021,2026-07-20T00:03:03-07:00
86,The Madison,https://www.imdb.com/title/tt33204276/,7.8,21748,2026,2026-07-20T00:03:03-07:00
87,Peaky Blinders,https://www.imdb.com/title/tt2442560/,8.7,783959,2013,2026-07-20T00:03:03-07:00
88,Heartstopper,https://www.imdb.com/title/tt10638036/,8.5,94260,2022,2026-07-20T00:03:03-07:00
89,The Four Seasons,https://www.imdb.com/title/tt30826447/,7.2,44298,2025,2026-07-20T00:03:03-07:00
90,Teach You a Lesson,https://www.imdb.com/title/tt34809853/,8.5,15123,2026,2026-07-20T00:03:03-07:00
91,Andor,https://www.imdb.com/title/tt9253284/,8.6,281548,2022,2026-07-20T00:03:03-07:00
92,Suits,https://www.imdb.com/title/tt1632701/,8.4,544239,2011,2026-07-20T00:03:03-07:00
93,NCIS,https://www.imdb.com/title/tt0364845/,7.8,177324,2003,2026-07-20T00:03:03-07:00
94,Vikings,https://www.imdb.com/title/tt2306299/,8.5,645345,2013,2026-07-20T00:03:03-07:00
95,The Beast in Me,https://www.imdb.com/title/tt31974367/,7.4,73065,2025,2026-07-20T00:03:03-07:00
96,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,75247,2016,2026-07-20T00:03:03-07:00
97,Avatar: The Last Airbender,https://www.imdb.com/title/tt0417299/,9.3,448231,2005,2026-07-20T00:03:03-07:00
98,Bones,https://www.imdb.com/title/tt0460627/,7.8,191576,2005,2026-07-20T00:03:03-07:00
99,Every Year After,https://www.imdb.com/title/tt33055254/,6.3,6496,2026,2026-07-20T00:03:03-07:00
100,Midsomer Murders,https://www.imdb.com/title/tt0118401/,7.9,44578,1997,2026-07-20T00:03:03-07:00
