rank,title_ru,title,url,score,votes,release_year,scraped_at
18,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6400,2022,2026-06-29T00:03:03-07:00
19,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,92827,2016,2026-06-29T00:03:03-07:00
20,Пылающее лето,Chi xia,https://www.kinopoisk.ru/series/12935649/,,0,2026,2026-06-29T00:03:03-07:00
21,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,820542,2008,2026-06-29T00:03:03-07:00
22,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,399873,2006,2026-06-29T00:03:03-07:00
23,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,32284,2024,2026-06-29T00:03:03-07:00
24,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1071840,2020,2026-06-29T00:03:03-07:00
25,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,401914,2011,2026-06-29T00:03:03-07:00
26,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,,0,2026,2026-06-29T00:03:03-07:00
27,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,954829,2013,2026-06-29T00:03:03-07:00
28,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,638890,2010,2026-06-29T00:03:03-07:00
29,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,846164,2016,2026-06-29T00:03:03-07:00
30,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,110309,2026,2026-06-29T00:03:03-07:00
31,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,134124,2023,2026-06-29T00:03:03-07:00
32,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,160519,2025,2026-06-29T00:03:03-07:00
33,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.5,6986,2026,2026-06-29T00:03:03-07:00
34,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,134814,2023,2026-06-29T00:03:03-07:00
35,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,279282,2018,2026-06-29T00:03:03-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,559480,2014,2026-06-29T00:03:03-07:00
37,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,710992,2015,2026-06-29T00:03:03-07:00
38,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,415592,2004,2026-06-29T00:03:03-07:00
39,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,640339,2005,2026-06-29T00:03:03-07:00
40,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54308,2025,2026-06-29T00:03:03-07:00
41,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,359829,1998,2026-06-29T00:03:03-07:00
42,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,228007,2015,2026-06-29T00:03:03-07:00
43,Ночная сказка,Bir Gece Masali,https://www.kinopoisk.ru/series/6157707/,7.9,23853,2024,2026-06-29T00:03:03-07:00
44,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,306155,2022,2026-06-29T00:03:03-07:00
45,Студент на последнем ряду,Maen kkeutjul sonyeon,https://www.kinopoisk.ru/series/8067299/,,0,2026,2026-06-29T00:03:03-07:00
46,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,420962,2022,2026-06-29T00:03:03-07:00
47,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,5406,2026,2026-06-29T00:03:03-07:00
48,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,243710,2017,2026-06-29T00:03:03-07:00
49,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.1,9334,2026,2026-06-29T00:03:03-07:00
50,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,51718,2016,2026-06-29T00:03:03-07:00
