rank,title_ru,title,url,score,votes,release_year,scraped_at
33,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,284632,2018,2026-08-13T00:03:04-07:00
34,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,426517,2004,2026-08-13T00:03:04-07:00
35,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,368755,1998,2026-08-13T00:03:04-07:00
36,Джек Ричер,Reacher,https://www.kinopoisk.ru/series/1209839/,7.4,60986,2022,2026-08-13T00:03:04-07:00
37,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,83799,2024,2026-08-13T00:03:04-07:00
38,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,31984,2026,2026-08-13T00:03:04-07:00
39,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-08-13T00:03:04-07:00
40,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,53020,2026,2026-08-13T00:03:04-07:00
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57546,2025,2026-08-13T00:03:04-07:00
42,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,565774,2014,2026-08-13T00:03:04-07:00
43,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,249380,2017,2026-08-13T00:03:04-07:00
44,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,559921,2017,2026-08-13T00:03:04-07:00
45,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,233503,2015,2026-08-13T00:03:04-07:00
46,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,282439,2026,2026-08-13T00:03:04-07:00
47,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,656365,2005,2026-08-13T00:03:04-07:00
48,Гарри Поттер,Harry Potter,https://www.kinopoisk.ru/series/4324441/,,0,2026,2026-08-13T00:03:04-07:00
49,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,55826,2016,2026-08-13T00:03:04-07:00
50,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,8104,2022,2026-08-13T00:03:04-07:00
