rank,title_ru,title,url,score,votes,release_year,scraped_at
16,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,7.2,1484,2026,2026-06-14T00:03:03-07:00
17,Каждый год после,Every Year After,https://www.kinopoisk.ru/series/11827840/,6.8,1174,2026,2026-06-14T00:03:03-07:00
18,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1067133,2020,2026-06-14T00:03:03-07:00
19,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,817359,2008,2026-06-14T00:03:03-07:00
20,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,396086,2006,2026-06-14T00:03:03-07:00
21,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,396525,2011,2026-06-14T00:03:03-07:00
22,Путешествие к бессмертию,Fan ren xiu xian chuan,https://www.kinopoisk.ru/series/4530267/,9.1,89311,2020,2026-06-14T00:03:03-07:00
23,Сопрано,The Sopranos,https://www.kinopoisk.ru/series/79848/,8.9,302911,1999,2026-06-14T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,842138,2016,2026-06-14T00:03:03-07:00
25,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,707012,2015,2026-06-14T00:03:03-07:00
26,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.2,7086,2026,2026-06-14T00:03:03-07:00
27,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,635998,2010,2026-06-14T00:03:03-07:00
28,Рик и Морти,Rick and Morty,https://www.kinopoisk.ru/series/685246/,8.9,951831,2013,2026-06-14T00:03:03-07:00
29,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,802280,2022,2026-06-14T00:03:03-07:00
30,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,300284,2022,2026-06-14T00:03:03-07:00
31,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.8,3376,2026,2026-06-14T00:03:03-07:00
32,Красота,The Beauty,https://www.kinopoisk.ru/series/7178204/,7.0,22072,2026,2026-06-14T00:03:03-07:00
33,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,158912,2025,2026-06-14T00:03:03-07:00
34,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,107994,2026,2026-06-14T00:03:03-07:00
35,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,53305,2025,2026-06-14T00:03:03-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,557637,2014,2026-06-14T00:03:03-07:00
37,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,637997,2005,2026-06-14T00:03:03-07:00
38,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,4897,2026,2026-06-14T00:03:03-07:00
39,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,132884,2023,2026-06-14T00:03:03-07:00
40,Ночная сказка,Bir Gece Masali,https://www.kinopoisk.ru/series/6157707/,7.9,20689,2024,2026-06-14T00:03:03-07:00
41,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,131055,2023,2026-06-14T00:03:03-07:00
42,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,226629,2015,2026-06-14T00:03:03-07:00
43,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,416681,2022,2026-06-14T00:03:03-07:00
44,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,413353,2004,2026-06-14T00:03:03-07:00
45,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,277701,2018,2026-06-14T00:03:03-07:00
46,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,316562,2025,2026-06-14T00:03:03-07:00
47,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,357638,1998,2026-06-14T00:03:03-07:00
48,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,542075,2017,2026-06-14T00:03:03-07:00
49,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,8.0,4989,2026,2026-06-14T00:03:03-07:00
50,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,49928,2016,2026-06-14T00:03:03-07:00
