rank,title,url,score,votes,release_year,scraped_at
46,Jack Ryan,https://www.imdb.com/title/tt5057054/,8.0,193826,2018,2026-06-03T00:03:04-07:00
47,The Mentalist,https://www.imdb.com/title/tt1196946/,8.2,230458,2008,2026-06-03T00:03:04-07:00
48,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,107731,2025,2026-06-03T00:03:04-07:00
49,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,839042,2015,2026-06-03T00:03:04-07:00
50,Tracker,https://www.imdb.com/title/tt13875494/,7.1,29801,2024,2026-06-03T00:03:04-07:00
51,Two Weeks in August,https://www.imdb.com/title/tt36118374/,5.6,553,2026,2026-06-03T00:03:04-07:00
52,Rooster,https://www.imdb.com/title/tt32420734/,7.6,16081,2026,2026-06-03T00:03:04-07:00
53,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.7,250116,2026,2026-06-03T00:03:04-07:00
54,Berlin and the Lady with an Ermine,https://www.imdb.com/title/tt42178219/,7.0,5680,2026,2026-06-03T00:03:04-07:00
55,M.I.A.,https://www.imdb.com/title/tt33253070/,6.4,2283,2026,2026-06-03T00:03:04-07:00
56,Landman,https://www.imdb.com/title/tt14186672/,8.2,108586,2024,2026-06-03T00:03:04-07:00
57,Ted Lasso,https://www.imdb.com/title/tt10986410/,8.7,445010,2020,2026-06-03T00:03:04-07:00
58,The Madison,https://www.imdb.com/title/tt33204276/,7.8,19077,2026,2026-06-03T00:03:04-07:00
59,Outlander,https://www.imdb.com/title/tt3006802/,8.3,201819,2014,2026-06-03T00:03:04-07:00
60,Paradise,https://www.imdb.com/title/tt27444205/,7.9,81590,2025,2026-06-03T00:03:04-07:00
61,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,326266,2021,2026-06-03T00:03:04-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,144916,1999,2026-06-03T00:03:04-07:00
63,The Office,https://www.imdb.com/title/tt0386676/,9.0,834676,2005,2026-06-03T00:03:04-07:00
64,Cape Fear,https://www.imdb.com/title/tt34675596/,,0,2026,2026-06-03T00:03:04-07:00
65,ER,https://www.imdb.com/title/tt0108757/,7.9,78525,1994,2026-06-03T00:03:04-07:00
66,Bad Thoughts,https://www.imdb.com/title/tt32082636/,6.2,7034,2025,2026-06-03T00:03:04-07:00
67,Mating Season,https://www.imdb.com/title/tt14690136/,6.4,1074,2026,2026-06-03T00:03:04-07:00
68,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,374621,2005,2026-06-03T00:03:04-07:00
69,The Wonderfools,https://www.imdb.com/title/tt34440854/,7.7,4433,2026,2026-06-03T00:03:04-07:00
70,The Wire,https://www.imdb.com/title/tt0306414/,9.3,432014,2002,2026-06-03T00:03:04-07:00
71,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,124679,2023,2026-06-03T00:03:04-07:00
72,True Detective,https://www.imdb.com/title/tt2356777/,8.8,757246,2014,2026-06-03T00:03:04-07:00
73,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,305211,2017,2026-06-03T00:03:04-07:00
74,The Bear,https://www.imdb.com/title/tt14452776/,8.5,310191,2022,2026-06-03T00:03:04-07:00
75,Jujutsu Kaisen,https://www.imdb.com/title/tt12343534/,8.5,209105,2020,2026-06-03T00:03:04-07:00
76,The Chestnut Man,https://www.imdb.com/title/tt10834220/,7.6,66829,2021,2026-06-03T00:03:04-07:00
77,Citadel,https://www.imdb.com/title/tt9794044/,6.2,40845,2023,2026-06-03T00:03:04-07:00
78,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,595517,2001,2026-06-03T00:03:04-07:00
79,Reacher,https://www.imdb.com/title/tt9288030/,8.0,294718,2022,2026-06-03T00:03:04-07:00
80,Lost,https://www.imdb.com/title/tt0411008/,8.3,673451,2004,2026-06-03T00:03:04-07:00
81,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,739025,2011,2026-06-03T00:03:04-07:00
82,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,937790,2007,2026-06-03T00:03:04-07:00
83,NCIS,https://www.imdb.com/title/tt0364845/,7.8,176806,2003,2026-06-03T00:03:04-07:00
84,Severance,https://www.imdb.com/title/tt11280740/,8.6,391093,2022,2026-06-03T00:03:04-07:00
85,Dexter,https://www.imdb.com/title/tt0773262/,8.6,937622,2006,2026-06-03T00:03:04-07:00
86,Heated Rivalry,https://www.imdb.com/title/tt35495073/,8.7,107105,2025,2026-06-03T00:03:04-07:00
87,Succession,https://www.imdb.com/title/tt7660850/,8.8,357717,2018,2026-06-03T00:03:04-07:00
88,Sapne Vs Everyone,https://www.imdb.com/title/tt30263074/,9.2,83915,2023,2026-06-03T00:03:04-07:00
89,Young Sheldon,https://www.imdb.com/title/tt6226232/,7.7,147989,2017,2026-06-03T00:03:04-07:00
90,Friends,https://www.imdb.com/title/tt0108778/,8.8,1194049,1994,2026-06-03T00:03:04-07:00
91,Peaky Blinders,https://www.imdb.com/title/tt2442560/,8.7,778756,2013,2026-06-03T00:03:04-07:00
92,MobLand,https://www.imdb.com/title/tt31510819/,8.3,115217,2025,2026-06-03T00:03:04-07:00
93,Running Point,https://www.imdb.com/title/tt14879018/,7.3,27114,2025,2026-06-03T00:03:04-07:00
94,Silo,https://www.imdb.com/title/tt14688458/,8.1,214641,2023,2026-06-03T00:03:04-07:00
95,Suits,https://www.imdb.com/title/tt1632701/,8.4,541081,2011,2026-06-03T00:03:04-07:00
96,Andor,https://www.imdb.com/title/tt9253284/,8.6,278286,2022,2026-06-03T00:03:04-07:00
97,Good Omens,https://www.imdb.com/title/tt1869454/,8.0,125466,2019,2026-06-03T00:03:04-07:00
98,Something Very Bad Is Going to Happen,https://www.imdb.com/title/tt32937780/,6.8,30869,2026,2026-06-03T00:03:04-07:00
99,Deli Boys,https://www.imdb.com/title/tt23052950/,7.2,3840,2025,2026-06-03T00:03:04-07:00
100,Mad Men,https://www.imdb.com/title/tt0804503/,8.7,290506,2007,2026-06-03T00:03:04-07:00
