rank,title_ru,title,url,score,votes,release_year,scraped_at
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57659,2025,2026-08-15T00:04:25-07:00
42,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,53353,2026,2026-08-15T00:04:25-07:00
43,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,656703,2005,2026-08-15T00:04:25-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,233720,2015,2026-08-15T00:04:25-07:00
45,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,84036,2024,2026-08-15T00:04:25-07:00
46,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,560459,2017,2026-08-15T00:04:25-07:00
47,Острые козырьки,Peaky Blinders,https://www.kinopoisk.ru/series/716587/,8.3,593628,2013,2026-08-15T00:04:25-07:00
48,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,8140,2022,2026-08-15T00:04:25-07:00
49,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,822275,2019,2026-08-15T00:04:25-07:00
50,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,249583,2017,2026-08-15T00:04:25-07:00
