rank,title_ru,title,url,score,votes,release_year,scraped_at
32,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,277255,2018,2026-06-10T00:03:03-07:00
33,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,4349,2026,2026-06-10T00:03:03-07:00
34,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,53013,2025,2026-06-10T00:03:03-07:00
35,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,637436,2005,2026-06-10T00:03:03-07:00
36,Офсайд,Offside,https://www.kinopoisk.ru/series/11111482/,7.8,3618,2025,2026-06-10T00:03:03-07:00
37,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,540842,2017,2026-06-10T00:03:03-07:00
38,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,130059,2023,2026-06-10T00:03:03-07:00
39,Гачиакута,Gachiakuta,https://www.kinopoisk.ru/series/7524629/,8.5,315373,2025,2026-06-10T00:03:03-07:00
40,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,,0,2026,2026-06-10T00:03:03-07:00
41,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,226184,2015,2026-06-10T00:03:03-07:00
42,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,412817,2004,2026-06-10T00:03:03-07:00
43,Заложник,,https://www.kinopoisk.ru/series/11696714/,7.6,214496,2026,2026-06-10T00:03:03-07:00
44,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.2,107427,2026,2026-06-10T00:03:03-07:00
45,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,168492,2024,2026-06-10T00:03:03-07:00
46,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,557143,2014,2026-06-10T00:03:03-07:00
47,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,298787,2022,2026-06-10T00:03:03-07:00
48,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,49518,2016,2026-06-10T00:03:03-07:00
49,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,357045,1998,2026-06-10T00:03:03-07:00
50,Друзья и соседи,Your Friends & Neighbors,https://www.kinopoisk.ru/series/6600202/,7.5,29335,2025,2026-06-10T00:03:03-07:00
