rank,title_ru,title,url,score,votes,release_year,scraped_at
19,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,503358,2019,2026-08-21T00:03:03-07:00
20,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,419971,2006,2026-08-21T00:03:03-07:00
21,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,339175,2022,2026-08-21T00:03:03-07:00
22,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,428973,2011,2026-08-21T00:03:03-07:00
23,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1096704,2020,2026-08-21T00:03:03-07:00
24,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,653785,2010,2026-08-21T00:03:03-07:00
25,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,840517,2008,2026-08-21T00:03:03-07:00
26,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,859201,2016,2026-08-21T00:03:03-07:00
27,Внешние отмели,Outer Banks,https://www.kinopoisk.ru/series/1264562/,7.7,31590,2020,2026-08-21T00:03:03-07:00
28,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,26748,2026,2026-08-21T00:03:03-07:00
29,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,30166,2026,2026-08-21T00:03:03-07:00
30,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,428714,2004,2026-08-21T00:03:03-07:00
31,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,660459,2005,2026-08-21T00:03:03-07:00
32,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,370345,1998,2026-08-21T00:03:03-07:00
33,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,567054,2014,2026-08-21T00:03:03-07:00
34,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,47648,1997,2026-08-21T00:03:03-07:00
35,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.4,12077,2026,2026-08-21T00:03:03-07:00
36,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,118997,2026,2026-08-21T00:03:03-07:00
37,Святой Паисий. Из Фарасы на небеса,Agios Paisios: Apo ta Farasa ston ourano,https://www.kinopoisk.ru/series/4860668/,9.5,11270,2022,2026-08-21T00:03:03-07:00
38,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,285539,2018,2026-08-21T00:03:03-07:00
39,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,26150,2026,2026-08-21T00:03:03-07:00
40,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,167713,2025,2026-08-21T00:03:03-07:00
41,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,234423,2015,2026-08-21T00:03:03-07:00
42,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,33003,2026,2026-08-21T00:03:03-07:00
43,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,66608,2017,2026-08-21T00:03:03-07:00
44,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,54308,2026,2026-08-21T00:03:03-07:00
45,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,562479,2017,2026-08-21T00:03:03-07:00
46,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,58037,2025,2026-08-21T00:03:03-07:00
47,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,8.6,6565,2026,2026-08-21T00:03:03-07:00
48,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,10978,2026,2026-08-21T00:03:03-07:00
49,Американская история ужасов,American Horror Story,https://www.kinopoisk.ru/series/589167/,7.9,289192,2011,2026-08-21T00:03:03-07:00
50,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,250252,2017,2026-08-21T00:03:03-07:00
