rank,title_ru,title,url,score,votes,release_year,scraped_at
16,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,502789,2019,2026-08-19T00:03:03-07:00
17,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,338848,2022,2026-08-19T00:03:03-07:00
18,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,419112,2006,2026-08-19T00:03:03-07:00
19,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,1913,2026,2026-08-19T00:03:03-07:00
20,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,652903,2010,2026-08-19T00:03:03-07:00
21,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,144440,2020,2026-08-19T00:03:03-07:00
22,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,427218,2011,2026-08-19T00:03:03-07:00
23,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1094431,2020,2026-08-19T00:03:03-07:00
24,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,858717,2016,2026-08-19T00:03:03-07:00
25,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.4,5779,2026,2026-08-19T00:03:03-07:00
26,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,26468,2026,2026-08-19T00:03:03-07:00
27,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,47370,1997,2026-08-19T00:03:03-07:00
28,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,56579,2016,2026-08-19T00:03:03-07:00
29,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,118645,2026,2026-08-19T00:03:03-07:00
30,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.4,11712,2026,2026-08-19T00:03:03-07:00
31,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,657940,2005,2026-08-19T00:03:03-07:00
32,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,25900,2026,2026-08-19T00:03:03-07:00
33,Герои,Heroes,https://www.kinopoisk.ru/series/271748/,7.8,87644,2006,2026-08-19T00:03:03-07:00
34,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,427741,2004,2026-08-19T00:03:03-07:00
35,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,29857,2026,2026-08-19T00:03:03-07:00
36,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,106072,2016,2026-08-19T00:03:03-07:00
37,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,167484,2025,2026-08-19T00:03:03-07:00
38,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,8.7,6133,2026,2026-08-19T00:03:03-07:00
39,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,566682,2014,2026-08-19T00:03:03-07:00
40,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,285314,2018,2026-08-19T00:03:03-07:00
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57924,2025,2026-08-19T00:03:03-07:00
42,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,369840,1998,2026-08-19T00:03:03-07:00
43,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,234160,2015,2026-08-19T00:03:03-07:00
44,Пленники,Plenniki,https://www.kinopoisk.ru/series/5418936/,8.4,33991,2023,2026-08-19T00:03:03-07:00
45,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,54002,2026,2026-08-19T00:03:03-07:00
46,1670,,https://www.kinopoisk.ru/series/5430532/,8.0,4282,2023,2026-08-19T00:03:03-07:00
47,Стюарт Блум не смог спасти вселенную,Stuart Fails to Save the Universe,https://www.kinopoisk.ru/series/5310825/,7.5,1327,2026,2026-08-19T00:03:03-07:00
48,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,687625,2011,2026-08-19T00:03:03-07:00
49,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,561617,2017,2026-08-19T00:03:03-07:00
50,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,32757,2026,2026-08-19T00:03:03-07:00
