rank,title_ru,title,url,score,votes,release_year,scraped_at
23,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,842959,2016,2026-06-17T00:03:03-07:00
24,Каждый год после,Every Year After,https://www.kinopoisk.ru/series/11827840/,6.6,1819,2026,2026-06-17T00:03:03-07:00
25,Военный повар становится легендой,Chwisabyeong jeonseoli doeda,https://www.kinopoisk.ru/series/8425589/,8.3,5465,2026,2026-06-17T00:03:03-07:00
26,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,192379,2018,2026-06-17T00:03:03-07:00
27,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.8,3758,2026,2026-06-17T00:03:03-07:00
28,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,7.2,1769,2026,2026-06-17T00:03:03-07:00
29,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,636643,2010,2026-06-17T00:03:03-07:00
30,Бороуз,The Boroughs,https://www.kinopoisk.ru/series/7385223/,7.2,7586,2026,2026-06-17T00:03:03-07:00
31,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,708006,2015,2026-06-17T00:03:03-07:00
32,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,159277,2025,2026-06-17T00:03:03-07:00
33,Укрытие,Silo,https://www.kinopoisk.ru/series/4541515/,7.8,133135,2023,2026-06-17T00:03:03-07:00
34,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,301659,2022,2026-06-17T00:03:03-07:00
35,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,543025,2017,2026-06-17T00:03:03-07:00
36,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,278040,2018,2026-06-17T00:03:03-07:00
37,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,558030,2014,2026-06-17T00:03:03-07:00
38,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,638461,2005,2026-06-17T00:03:03-07:00
39,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,53510,2025,2026-06-17T00:03:03-07:00
40,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.6,5337,2026,2026-06-17T00:03:03-07:00
41,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,226927,2015,2026-06-17T00:03:03-07:00
42,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,108435,2026,2026-06-17T00:03:03-07:00
43,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,358106,1998,2026-06-17T00:03:03-07:00
44,Острые козырьки,Peaky Blinders,https://www.kinopoisk.ru/series/716587/,8.3,586030,2013,2026-06-17T00:03:03-07:00
45,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,413787,2004,2026-06-17T00:03:03-07:00
46,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,131850,2023,2026-06-17T00:03:03-07:00
47,Суперчудаки,Deo wondeopulseu,https://www.kinopoisk.ru/series/6572309/,8.1,2811,2026,2026-06-17T00:03:03-07:00
48,Дандадан,Dandadan,https://www.kinopoisk.ru/series/5458831/,8.7,138416,2024,2026-06-17T00:03:03-07:00
49,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,170461,2024,2026-06-17T00:03:03-07:00
50,Красота,The Beauty,https://www.kinopoisk.ru/series/7178204/,7.0,22479,2026,2026-06-17T00:03:03-07:00
