rank,title_ru,title,url,score,votes,release_year,scraped_at
29,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,47520,1997,2026-08-20T00:03:03-07:00
30,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,167585,2025,2026-08-20T00:03:03-07:00
31,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,428131,2004,2026-08-20T00:03:03-07:00
32,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,26608,2026,2026-08-20T00:03:03-07:00
33,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,285417,2018,2026-08-20T00:03:03-07:00
34,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,118800,2026,2026-08-20T00:03:03-07:00
35,Ещё 17,Daha on Yedi,https://www.kinopoisk.ru/series/12588511/,8.4,11902,2026,2026-08-20T00:03:03-07:00
36,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,26029,2026,2026-08-20T00:03:03-07:00
37,Святой Паисий. Из Фарасы на небеса,Agios Paisios: Apo ta Farasa ston ourano,https://www.kinopoisk.ru/series/4860668/,9.5,11159,2022,2026-08-20T00:03:03-07:00
38,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,562019,2017,2026-08-20T00:03:03-07:00
39,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,370083,1998,2026-08-20T00:03:03-07:00
40,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,566861,2014,2026-08-20T00:03:03-07:00
41,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,234277,2015,2026-08-20T00:03:03-07:00
42,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,54163,2026,2026-08-20T00:03:03-07:00
43,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,84617,2024,2026-08-20T00:03:03-07:00
44,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,250151,2017,2026-08-20T00:03:03-07:00
45,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57978,2025,2026-08-20T00:03:03-07:00
46,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,658920,2005,2026-08-20T00:03:03-07:00
47,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,32883,2026,2026-08-20T00:03:03-07:00
48,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,8.0,6019,2026,2026-08-20T00:03:03-07:00
49,Стюарт Блум не смог спасти вселенную,Stuart Fails to Save the Universe,https://www.kinopoisk.ru/series/5310825/,7.5,1383,2026,2026-08-20T00:03:03-07:00
50,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.6,10882,2026,2026-08-20T00:03:03-07:00
