rank,title_ru,title,url,score,votes,release_year,scraped_at
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,564087,2014,2026-08-02T00:03:03-07:00
37,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,648861,2005,2026-08-02T00:03:03-07:00
38,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,56823,2025,2026-08-02T00:03:03-07:00
39,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,231904,2015,2026-08-02T00:03:03-07:00
40,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,30398,2026,2026-08-02T00:03:03-07:00
41,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,247950,2017,2026-08-02T00:03:03-07:00
42,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,283240,2018,2026-08-02T00:03:03-07:00
43,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,165247,2025,2026-08-02T00:03:03-07:00
44,Призрак в доспехах,Koukaku Kidoutai,https://www.kinopoisk.ru/series/11195100/,7.5,25382,2026,2026-08-02T00:03:03-07:00
45,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,,0,2026,2026-08-02T00:03:03-07:00
46,Мотель Бейтса,Bates Motel,https://www.kinopoisk.ru/series/672861/,7.6,58077,2013,2026-08-02T00:03:03-07:00
47,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,65788,2024,2026-08-02T00:03:03-07:00
48,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,555870,2017,2026-08-02T00:03:03-07:00
49,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,428857,2011,2026-08-02T00:03:03-07:00
50,Острые козырьки,Peaky Blinders,https://www.kinopoisk.ru/series/716587/,8.3,591314,2013,2026-08-02T00:03:03-07:00
