rank,title_ru,title,url,score,votes,release_year,scraped_at
30,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.3,4527,2026,2026-08-11T00:03:03-07:00
31,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,284410,2018,2026-08-11T00:03:03-07:00
32,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,166437,2025,2026-08-11T00:03:03-07:00
33,День Шакала,The Day of the Jackal,https://www.kinopoisk.ru/series/5461927/,7.9,83548,2024,2026-08-11T00:03:03-07:00
34,Лимонные девочки,Shoujo Ramune,https://www.kinopoisk.ru/series/1433828/,8.1,55616,2016,2026-08-11T00:03:03-07:00
35,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,52675,2026,2026-08-11T00:03:03-07:00
36,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,656088,2005,2026-08-11T00:03:03-07:00
37,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,426178,2004,2026-08-11T00:03:03-07:00
38,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,565544,2014,2026-08-11T00:03:03-07:00
39,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,31726,2026,2026-08-11T00:03:03-07:00
40,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,368386,1998,2026-08-11T00:03:03-07:00
41,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,57406,2025,2026-08-11T00:03:03-07:00
42,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,233301,2015,2026-08-11T00:03:03-07:00
43,Мечтаю о тебе,Geudaeege deurim,https://www.kinopoisk.ru/series/9178109/,,0,2026,2026-08-11T00:03:03-07:00
44,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.4,8053,2022,2026-08-11T00:03:03-07:00
45,Клюквенный щербет,Kızılcık Şerbeti,https://www.kinopoisk.ru/series/5107166/,8.5,430561,2022,2026-08-11T00:03:03-07:00
46,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,8.6,4604,2026,2026-08-11T00:03:03-07:00
47,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,9256,2026,2026-08-11T00:03:03-07:00
48,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,249132,2017,2026-08-11T00:03:03-07:00
49,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,65829,2017,2026-08-11T00:03:03-07:00
50,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,103597,2016,2026-08-11T00:03:03-07:00
