rank,title_ru,title,url,score,votes,release_year,scraped_at
22,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.3,3427,2026,2026-09-03T00:03:01-07:00
23,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,442460,2011,2026-09-03T00:03:01-07:00
24,Во все тяжкие,Breaking Bad,https://www.kinopoisk.ru/series/404900/,8.9,850088,2008,2026-09-03T00:03:01-07:00
25,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,86152,2024,2026-09-03T00:03:01-07:00
26,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,146008,2020,2026-09-03T00:03:01-07:00
27,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,169489,2025,2026-09-03T00:03:01-07:00
28,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,862310,2016,2026-09-03T00:03:01-07:00
29,О моём перерождении в слизь,Tensei Shitara Slime Datta Ken,https://www.kinopoisk.ru/series/1224030/,8.4,233089,2018,2026-09-03T00:03:01-07:00
30,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,828251,2019,2026-09-03T00:03:01-07:00
31,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1116421,2020,2026-09-03T00:03:01-07:00
32,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,569364,2014,2026-09-03T00:03:01-07:00
33,Монстры,Monster,https://www.kinopoisk.ru/series/1435087/,7.4,99348,2022,2026-09-03T00:03:01-07:00
34,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,374007,1998,2026-09-03T00:03:01-07:00
35,Девочки Гилмор,Gilmore Girls,https://www.kinopoisk.ru/series/86191/,8.1,24924,2000,2026-09-03T00:03:01-07:00
36,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,58955,2025,2026-09-03T00:03:01-07:00
37,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,28494,2026,2026-09-03T00:03:01-07:00
38,Каратель,The Punisher,https://www.kinopoisk.ru/series/978853/,7.8,68191,2017,2026-09-03T00:03:01-07:00
39,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,437016,2004,2026-09-03T00:03:01-07:00
40,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,32158,2026,2026-09-03T00:03:01-07:00
41,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,286961,2018,2026-09-03T00:03:01-07:00
42,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,236448,2015,2026-09-03T00:03:01-07:00
43,Монолог фармацевта,Kusuriya no Hitorigoto,https://www.kinopoisk.ru/series/5258557/,8.8,91084,2023,2026-09-03T00:03:01-07:00
44,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,683210,2005,2026-09-03T00:03:01-07:00
45,Лаки,Lucky,https://www.kinopoisk.ru/series/6640984/,6.5,9072,2026,2026-09-03T00:03:01-07:00
46,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,121126,2026,2026-09-03T00:03:01-07:00
47,Сто лет одиночества,Cien años de soledad,https://www.kinopoisk.ru/series/5137054/,8.0,23433,2024,2026-09-03T00:03:01-07:00
48,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,8.6,9399,2026,2026-09-03T00:03:01-07:00
49,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,251559,2017,2026-09-03T00:03:01-07:00
50,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,34655,2026,2026-09-03T00:03:01-07:00
