rank,title_ru,title,url,score,votes,release_year,scraped_at
23,Тёмная материя,Dark Matter,https://www.kinopoisk.ru/series/5024113/,7.7,69821,2024,2026-09-23T00:03:03-07:00
24,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,30928,2026,2026-09-23T00:03:03-07:00
25,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,866259,2016,2026-09-23T00:03:03-07:00
26,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,511677,2019,2026-09-23T00:03:03-07:00
27,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,147951,2020,2026-09-23T00:03:03-07:00
28,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,126056,2016,2026-09-23T00:03:03-07:00
29,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,572983,2014,2026-09-23T00:03:03-07:00
30,Киберсталкер,Stalk,https://www.kinopoisk.ru/series/1254840/,7.5,61101,2019,2026-09-23T00:03:03-07:00
31,Нили,Neagley,https://www.kinopoisk.ru/series/9168581/,7.2,559,2026,2026-09-23T00:03:03-07:00
32,Медленные лошади,Slow Horses,https://www.kinopoisk.ru/series/1331649/,7.9,44298,2022,2026-09-23T00:03:03-07:00
33,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1137613,2020,2026-09-23T00:03:03-07:00
34,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,343923,2022,2026-09-23T00:03:03-07:00
35,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,289032,2018,2026-09-23T00:03:03-07:00
36,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,378628,1998,2026-09-23T00:03:03-07:00
37,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,60402,2025,2026-09-23T00:03:03-07:00
38,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,212421,2024,2026-09-23T00:03:03-07:00
39,Девочки Гилмор,Gilmore Girls,https://www.kinopoisk.ru/series/86191/,8.1,26337,2000,2026-09-23T00:03:03-07:00
40,Осколки,The Shards,https://www.kinopoisk.ru/series/6531565/,6.2,7517,2026,2026-09-23T00:03:03-07:00
41,Третий лишний,Ted,https://www.kinopoisk.ru/series/4475348/,7.5,13307,2024,2026-09-23T00:03:03-07:00
42,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,253818,2017,2026-09-23T00:03:03-07:00
43,Лэндмен,Landman,https://www.kinopoisk.ru/series/4909559/,8.3,63446,2024,2026-09-23T00:03:03-07:00
44,Американская история ужасов,American Horror Story,https://www.kinopoisk.ru/series/589167/,7.9,291335,2011,2026-09-23T00:03:03-07:00
45,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,706367,2011,2026-09-23T00:03:03-07:00
46,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,123927,2026,2026-09-23T00:03:03-07:00
47,Яростная,Furious,https://www.kinopoisk.ru/series/12946659/,7.4,5843,2026,2026-09-23T00:03:03-07:00
48,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,239589,2015,2026-09-23T00:03:03-07:00
49,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,712844,2005,2026-09-23T00:03:03-07:00
50,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,447376,2004,2026-09-23T00:03:03-07:00
