rank,title_ru,title,url,score,votes,release_year,scraped_at
35,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,32805,2024,2026-07-04T00:03:01-07:00
36,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,639813,2010,2026-07-04T00:03:01-07:00
37,Получеловек,Half Man,https://www.kinopoisk.ru/series/7919289/,7.9,5927,2026,2026-07-04T00:03:01-07:00
38,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,560090,2014,2026-07-04T00:03:01-07:00
39,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,712506,2015,2026-07-04T00:03:01-07:00
40,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,54643,2025,2026-07-04T00:03:01-07:00
41,Эль,Elle,https://www.kinopoisk.ru/series/7530283/,,0,2026,2026-07-04T00:03:01-07:00
42,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,416355,2004,2026-07-04T00:03:01-07:00
43,Лэндмен,Landman,https://www.kinopoisk.ru/series/4909559/,8.3,58058,2024,2026-07-04T00:03:01-07:00
44,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,279778,2018,2026-07-04T00:03:01-07:00
45,Слабый герой,Yakhan yeongung,https://www.kinopoisk.ru/series/4857811/,8.4,308151,2022,2026-07-04T00:03:01-07:00
46,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,228438,2015,2026-07-04T00:03:01-07:00
47,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,244248,2017,2026-07-04T00:03:01-07:00
48,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,641036,2005,2026-07-04T00:03:01-07:00
49,Том и Джерри,Tom and Jerry,https://www.kinopoisk.ru/series/1372775/,8.9,23276,1940,2026-07-04T00:03:01-07:00
50,Реинкарнация безработного: История о приключениях в другом мире,Mushoku Tensei: Isekai Ittara Honki Dasu,https://www.kinopoisk.ru/series/1312253/,8.1,66408,2021,2026-07-04T00:03:01-07:00
