rank,title,url,score,votes,release_year,scraped_at
27,My Life with the Walter Boys,https://www.imdb.com/title/tt8323628/,6.8,27923,2023,2026-08-21T00:03:03-07:00
28,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,708547,2013,2026-08-21T00:03:03-07:00
29,Star Trek: Strange New Worlds,https://www.imdb.com/title/tt12327578/,8.2,77553,2022,2026-08-21T00:03:03-07:00
30,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,5836,2026,2026-08-21T00:03:03-07:00
31,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,592202,1999,2026-08-21T00:03:03-07:00
32,Anna Pigeon,https://www.imdb.com/title/tt36937503/,5.9,684,2026,2026-08-21T00:03:03-07:00
33,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,363777,2011,2026-08-21T00:03:03-07:00
34,The Bear,https://www.imdb.com/title/tt14452776/,8.5,322463,2022,2026-08-21T00:03:03-07:00
35,Off Campus,https://www.imdb.com/title/tt33546863/,7.8,51192,2026,2026-08-21T00:03:03-07:00
36,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1209722,2010,2026-08-21T00:03:03-07:00
37,The Punisher,https://www.imdb.com/title/tt5675620/,8.4,311897,2017,2026-08-21T00:03:03-07:00
38,Sugar,https://www.imdb.com/title/tt16418808/,7.4,49077,2024,2026-08-21T00:03:03-07:00
39,Ahsoka,https://www.imdb.com/title/tt13622776/,7.4,144141,2023,2026-08-21T00:03:03-07:00
40,Cape Fear,https://www.imdb.com/title/tt34675596/,6.7,20216,2026,2026-08-21T00:03:03-07:00
41,Re: Zero - Starting Life in Another World,https://www.imdb.com/title/tt5607616/,8.3,80911,2016,2026-08-21T00:03:03-07:00
42,From,https://www.imdb.com/title/tt9813792/,7.8,204574,2022,2026-08-21T00:03:03-07:00
43,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1730491,2016,2026-08-21T00:03:03-07:00
44,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,278433,2026,2026-08-21T00:03:03-07:00
45,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,165260,2025,2026-08-21T00:03:03-07:00
46,True Detective,https://www.imdb.com/title/tt2356777/,8.8,766163,2014,2026-08-21T00:03:03-07:00
47,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,546038,2005,2026-08-21T00:03:03-07:00
48,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,857324,2015,2026-08-21T00:03:03-07:00
49,The Office,https://www.imdb.com/title/tt0386676/,9.0,845881,2005,2026-08-21T00:03:03-07:00
50,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,739558,2013,2026-08-21T00:03:03-07:00
51,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1019651,2019,2026-08-21T00:03:03-07:00
52,Slow Horses,https://www.imdb.com/title/tt5875444/,8.3,152754,2022,2026-08-21T00:03:03-07:00
53,The Wire,https://www.imdb.com/title/tt0306414/,9.3,437084,2002,2026-08-21T00:03:03-07:00
54,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,319590,2018,2026-08-21T00:03:03-07:00
55,Severance,https://www.imdb.com/title/tt11280740/,8.6,402275,2022,2026-08-21T00:03:03-07:00
56,Ransom Canyon,https://www.imdb.com/title/tt28088031/,6.8,12311,2025,2026-08-21T00:03:03-07:00
57,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,242105,2005,2026-08-21T00:03:03-07:00
58,Landman,https://www.imdb.com/title/tt14186672/,8.2,114256,2024,2026-08-21T00:03:03-07:00
59,Dutton Ranch,https://www.imdb.com/title/tt34991493/,8.2,23594,2026,2026-08-21T00:03:03-07:00
60,Our Sticky Love,https://www.imdb.com/title/tt36955608/,7.5,2306,2026,2026-08-21T00:03:03-07:00
61,The Hawk,https://www.imdb.com/title/tt27550719/,6.4,10417,2026,2026-08-21T00:03:03-07:00
62,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,322625,2019,2026-08-21T00:03:03-07:00
63,MobLand,https://www.imdb.com/title/tt31510819/,8.3,121259,2025,2026-08-21T00:03:03-07:00
64,Dexter,https://www.imdb.com/title/tt0773262/,8.6,950670,2006,2026-08-21T00:03:03-07:00
65,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,146696,1999,2026-08-21T00:03:03-07:00
66,The Agency,https://www.imdb.com/title/tt26656917/,7.5,34718,2024,2026-08-21T00:03:03-07:00
67,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,214226,2011,2026-08-21T00:03:03-07:00
68,Beef,https://www.imdb.com/title/tt14403178/,8.0,178911,2023,2026-08-21T00:03:03-07:00
69,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,332001,2021,2026-08-21T00:03:03-07:00
70,One Hundred Years of Solitude,https://www.imdb.com/title/tt9892936/,8.3,20683,2024,2026-08-21T00:03:03-07:00
71,Friends,https://www.imdb.com/title/tt0108778/,8.8,1203946,1994,2026-08-21T00:03:03-07:00
72,The Boroughs,https://www.imdb.com/title/tt27557289/,7.2,38572,2026,2026-08-21T00:03:03-07:00
73,Succession,https://www.imdb.com/title/tt7660850/,8.8,364819,2018,2026-08-21T00:03:03-07:00
74,Heroes,https://www.imdb.com/title/tt0813715/,7.5,264093,2006,2026-08-21T00:03:03-07:00
75,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,943939,2007,2026-08-21T00:03:03-07:00
76,Little House on the Prairie,https://www.imdb.com/title/tt2431250/,7.3,7691,2026,2026-08-21T00:03:03-07:00
77,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,746060,2011,2026-08-21T00:03:03-07:00
78,One Piece,https://www.imdb.com/title/tt0388629/,9.0,362785,1999,2026-08-21T00:03:03-07:00
79,Shameless,https://www.imdb.com/title/tt1586680/,8.5,337204,2011,2026-08-21T00:03:03-07:00
80,Daredevil,https://www.imdb.com/title/tt3322312/,8.6,539686,2015,2026-08-21T00:03:03-07:00
81,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,376894,2005,2026-08-21T00:03:03-07:00
82,Spider-Noir,https://www.imdb.com/title/tt30460310/,7.7,66216,2026,2026-08-21T00:03:03-07:00
83,ER,https://www.imdb.com/title/tt0108757/,7.9,79971,1994,2026-08-21T00:03:03-07:00
84,The X-Files,https://www.imdb.com/title/tt0106179/,8.6,275619,1993,2026-08-21T00:03:03-07:00
85,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,129484,2023,2026-08-21T00:03:03-07:00
86,Your Friends & Neighbors,https://www.imdb.com/title/tt30459041/,7.6,65682,2025,2026-08-21T00:03:03-07:00
87,The Westies,https://www.imdb.com/title/tt31849235/,7.1,1779,2026,2026-08-21T00:03:03-07:00
88,House,https://www.imdb.com/title/tt0412142/,8.7,598710,2004,2026-08-21T00:03:03-07:00
89,Loki,https://www.imdb.com/title/tt9140554/,8.2,482228,2021,2026-08-21T00:03:03-07:00
90,Legends,https://www.imdb.com/title/tt33265765/,7.8,27131,2026,2026-08-21T00:03:03-07:00
91,The Lord of the Rings: The Rings of Power,https://www.imdb.com/title/tt7631058/,6.8,443397,2022,2026-08-21T00:03:03-07:00
92,Paradise,https://www.imdb.com/title/tt27444205/,7.9,87580,2025,2026-08-21T00:03:03-07:00
93,Fargo,https://www.imdb.com/title/tt2802850/,8.8,473571,2014,2026-08-21T00:03:03-07:00
94,Avatar: The Last Airbender,https://www.imdb.com/title/tt9018736/,7.1,92853,2024,2026-08-21T00:03:03-07:00
95,Lost,https://www.imdb.com/title/tt0411008/,8.3,679679,2004,2026-08-21T00:03:03-07:00
96,Last Seen,https://www.imdb.com/title/tt6037988/,,0,2026,2026-08-21T00:03:03-07:00
97,"Life, Larry and the Pursuit of Unhappiness: an Almost History of America",https://www.imdb.com/title/tt37543147/,6.6,4833,2026,2026-08-21T00:03:03-07:00
98,Musafir Cafe,https://www.imdb.com/title/tt39665097/,7.6,5574,2026,2026-08-21T00:03:03-07:00
99,Daredevil: Born Again,https://www.imdb.com/title/tt18923754/,8.1,114929,2025,2026-08-21T00:03:03-07:00
100,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,169862,2025,2026-08-21T00:03:03-07:00
