rank,title_ru,title,url,score,votes,release_year,scraped_at
25,Пацаны,The Boys,https://www.kinopoisk.ru/series/460586/,8.2,473356,2019,2026-09-26T00:03:01-07:00
26,Дом Дракона,House of the Dragon,https://www.kinopoisk.ru/series/1316601/,8.1,910853,2022,2026-09-26T00:03:01-07:00
27,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.3,866838,2016,2026-09-26T00:03:01-07:00
28,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,461140,2011,2026-09-26T00:03:01-07:00
29,Наследники,Succession,https://www.kinopoisk.ru/series/986788/,8.1,132261,2018,2026-09-26T00:03:01-07:00
30,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,128080,2016,2026-09-26T00:03:01-07:00
31,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,436914,2006,2026-09-26T00:03:01-07:00
32,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,573539,2014,2026-09-26T00:03:01-07:00
33,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,148219,2020,2026-09-26T00:03:01-07:00
34,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,674217,2010,2026-09-26T00:03:01-07:00
35,Медленные лошади,Slow Horses,https://www.kinopoisk.ru/series/1331649/,7.9,44518,2022,2026-09-26T00:03:01-07:00
36,Третий лишний,Ted,https://www.kinopoisk.ru/series/4475348/,7.5,13405,2024,2026-09-26T00:03:01-07:00
37,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,60615,2025,2026-09-26T00:03:01-07:00
38,Эйфория,Euphoria,https://www.kinopoisk.ru/series/1178445/,7.5,512269,2019,2026-09-26T00:03:01-07:00
39,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1140558,2020,2026-09-26T00:03:01-07:00
40,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,254193,2017,2026-09-26T00:03:01-07:00
41,Извне,From,https://www.kinopoisk.ru/series/4476885/,7.6,344278,2022,2026-09-26T00:03:01-07:00
42,Невероятные приключения ДжоДжо,JoJo no Kimyou na Bouken,https://www.kinopoisk.ru/series/707636/,8.5,75887,2012,2026-09-26T00:03:01-07:00
43,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,379269,1998,2026-09-26T00:03:01-07:00
44,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,716917,2005,2026-09-26T00:03:01-07:00
45,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,448901,2004,2026-09-26T00:03:01-07:00
46,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,240079,2015,2026-09-26T00:03:01-07:00
47,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,289384,2018,2026-09-26T00:03:01-07:00
48,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,124287,2026,2026-09-26T00:03:01-07:00
49,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,834768,2019,2026-09-26T00:03:01-07:00
50,Далёкий город,Uzak Sehir,https://www.kinopoisk.ru/series/6553560/,8.4,213978,2024,2026-09-26T00:03:01-07:00
