rank,title,url,score,votes,release_year,scraped_at
20,The Shards,https://www.imdb.com/title/tt27543562/,6.0,5656,2026,2026-09-17T00:03:02-07:00
21,Breaking Bad,https://www.imdb.com/title/tt0903747/,9.5,2676466,2008,2026-09-17T00:03:02-07:00
22,Fauda,https://www.imdb.com/title/tt4565380/,8.3,45275,2015,2026-09-17T00:03:02-07:00
23,The Perfect Lie,https://www.imdb.com/title/tt37439410/,6.6,1025,2026,2026-09-17T00:03:02-07:00
24,House of the Dragon,https://www.imdb.com/title/tt11198330/,8.3,569403,2022,2026-09-17T00:03:02-07:00
25,Chad Powers,https://www.imdb.com/title/tt31449991/,7.6,17879,2025,2026-09-17T00:03:02-07:00
26,The Sopranos,https://www.imdb.com/title/tt0141842/,9.2,596152,1999,2026-09-17T00:03:02-07:00
27,Ludwig,https://www.imdb.com/title/tt27846061/,8.1,25082,2024,2026-09-17T00:03:02-07:00
28,American Horror Story,https://www.imdb.com/title/tt1844624/,7.9,364822,2011,2026-09-17T00:03:02-07:00
29,The Rookie,https://www.imdb.com/title/tt7587890/,8.0,135507,2018,2026-09-17T00:03:02-07:00
30,The Pitt,https://www.imdb.com/title/tt31938062/,8.9,170085,2025,2026-09-17T00:03:02-07:00
31,Stuart Fails to Save the Universe,https://www.imdb.com/title/tt27497393/,7.1,9105,2026,2026-09-17T00:03:02-07:00
32,Adults,https://www.imdb.com/title/tt33049767/,7.6,12211,2025,2026-09-17T00:03:02-07:00
33,Sterling Point,https://www.imdb.com/title/tt35618070/,7.4,15512,2026,2026-09-17T00:03:02-07:00
34,Band of Brothers,https://www.imdb.com/title/tt0185906/,9.4,604572,2001,2026-09-17T00:03:02-07:00
35,Supernatural,https://www.imdb.com/title/tt0460681/,8.4,548015,2005,2026-09-17T00:03:02-07:00
36,The Walking Dead,https://www.imdb.com/title/tt1520211/,8.1,1213821,2010,2026-09-17T00:03:02-07:00
37,The Paper,https://www.imdb.com/title/tt32159809/,6.9,15082,2025,2026-09-17T00:03:02-07:00
38,Attack on Titan,https://www.imdb.com/title/tt2560140/,9.1,747082,2013,2026-09-17T00:03:02-07:00
39,Rick and Morty,https://www.imdb.com/title/tt2861424/,9.0,712422,2013,2026-09-17T00:03:02-07:00
40,True Detective,https://www.imdb.com/title/tt2356777/,8.8,770240,2014,2026-09-17T00:03:02-07:00
41,The Pendragon Cycle: Rise of the Merlin,https://www.imdb.com/title/tt23734948/,6.2,4922,2026,2026-09-17T00:03:02-07:00
42,Harry Potter,https://www.imdb.com/title/tt13918446/,,0,2026,2026-09-17T00:03:02-07:00
43,It's Always Sunny in Philadelphia,https://www.imdb.com/title/tt0472954/,8.8,284935,2005,2026-09-17T00:03:02-07:00
44,Better Call Saul,https://www.imdb.com/title/tt3032476/,9.0,863789,2015,2026-09-17T00:03:02-07:00
45,SEAL Team,https://www.imdb.com/title/tt6473344/,7.9,41310,2017,2026-09-17T00:03:02-07:00
46,The Drop: A Snowfall Saga,https://www.imdb.com/title/tt36210894/,6.8,382,2026,2026-09-17T00:03:02-07:00
47,Tires,https://www.imdb.com/title/tt31491435/,7.7,26071,2024,2026-09-17T00:03:02-07:00
48,The Office,https://www.imdb.com/title/tt0386676/,9.0,850076,2005,2026-09-17T00:03:02-07:00
49,Severance,https://www.imdb.com/title/tt11280740/,8.6,406361,2022,2026-09-17T00:03:02-07:00
50,Colin from Accounts,https://www.imdb.com/title/tt18228732/,8.0,16686,2022,2026-09-17T00:03:02-07:00
51,Criminal Minds,https://www.imdb.com/title/tt0452046/,8.1,242975,2005,2026-09-17T00:03:02-07:00
52,Off Campus,https://www.imdb.com/title/tt33546863/,7.8,55054,2026,2026-09-17T00:03:02-07:00
53,Paradise,https://www.imdb.com/title/tt27444205/,7.9,89531,2025,2026-09-17T00:03:02-07:00
54,Outer Banks,https://www.imdb.com/title/tt10293938/,7.5,114563,2020,2026-09-17T00:03:02-07:00
55,I Will Find You,https://www.imdb.com/title/tt34771210/,7.1,64631,2026,2026-09-17T00:03:02-07:00
56,The White Lotus,https://www.imdb.com/title/tt13406094/,8.0,334291,2021,2026-09-17T00:03:02-07:00
57,Vigil,https://www.imdb.com/title/tt11846996/,7.4,32206,2021,2026-09-17T00:03:02-07:00
58,The Wire,https://www.imdb.com/title/tt0306414/,9.3,439140,2002,2026-09-17T00:03:02-07:00
59,The Bear,https://www.imdb.com/title/tt14452776/,8.5,325625,2022,2026-09-17T00:03:02-07:00
60,Dexter,https://www.imdb.com/title/tt0773262/,8.6,955187,2006,2026-09-17T00:03:02-07:00
61,Carrie,https://www.imdb.com/title/tt11540908/,6.8,36,2026,2026-09-17T00:03:02-07:00
62,Law & Order: Special Victims Unit,https://www.imdb.com/title/tt0203259/,8.1,147293,1999,2026-09-17T00:03:02-07:00
63,Dexter: Resurrection,https://www.imdb.com/title/tt33043892/,9.0,156062,2025,2026-09-17T00:03:02-07:00
64,From,https://www.imdb.com/title/tt9813792/,7.7,207804,2022,2026-09-17T00:03:02-07:00
65,Stranger Things,https://www.imdb.com/title/tt4574334/,8.6,1738986,2016,2026-09-17T00:03:02-07:00
66,Yellowstone,https://www.imdb.com/title/tt4236770/,8.6,321798,2018,2026-09-17T00:03:02-07:00
67,Shameless,https://www.imdb.com/title/tt1586680/,8.5,338835,2011,2026-09-17T00:03:02-07:00
68,East of Eden,https://www.imdb.com/title/tt21097264/,,0,2026,2026-09-17T00:03:02-07:00
69,Heroes,https://www.imdb.com/title/tt0813715/,7.5,265803,2006,2026-09-17T00:03:02-07:00
70,Landman,https://www.imdb.com/title/tt14186672/,8.2,116084,2024,2026-09-17T00:03:02-07:00
71,Dang!,https://www.imdb.com/title/tt40003445/,6.2,529,2026,2026-09-17T00:03:02-07:00
72,The Boys,https://www.imdb.com/title/tt1190634/,8.5,1026151,2019,2026-09-17T00:03:02-07:00
73,Lucky,https://www.imdb.com/title/tt34866681/,6.7,16653,2026,2026-09-17T00:03:02-07:00
74,Black Mirror,https://www.imdb.com/title/tt2085059/,8.7,748856,2011,2026-09-17T00:03:02-07:00
75,Mushoku Tensei: Jobless Reincarnation,https://www.imdb.com/title/tt13293588/,8.2,59440,2021,2026-09-17T00:03:02-07:00
76,One Piece,https://www.imdb.com/title/tt0388629/,9.0,367016,1999,2026-09-17T00:03:02-07:00
77,Youth,https://www.imdb.com/title/tt35949226/,,0,2026,2026-09-17T00:03:02-07:00
78,Monster,https://www.imdb.com/title/tt13207736/,7.7,226407,2022,2026-09-17T00:03:02-07:00
79,Banshee,https://www.imdb.com/title/tt2017109/,8.4,151469,2013,2026-09-17T00:03:02-07:00
80,Person of Interest,https://www.imdb.com/title/tt1839578/,8.5,215688,2011,2026-09-17T00:03:02-07:00
81,Anna Pigeon,https://www.imdb.com/title/tt36937503/,5.9,1340,2026,2026-09-17T00:03:02-07:00
82,Friends,https://www.imdb.com/title/tt0108778/,8.8,1207798,1994,2026-09-17T00:03:02-07:00
83,Succession,https://www.imdb.com/title/tt7660850/,8.8,367608,2018,2026-09-17T00:03:02-07:00
84,Grey's Anatomy,https://www.imdb.com/title/tt0413573/,7.6,377886,2005,2026-09-17T00:03:02-07:00
85,Neagley,https://www.imdb.com/title/tt33539520/,7.4,728,2026,2026-09-17T00:03:02-07:00
86,Mirzapur,https://www.imdb.com/title/tt6473300/,8.4,95174,2018,2026-09-17T00:03:02-07:00
87,A Knight of the Seven Kingdoms,https://www.imdb.com/title/tt27497448/,8.6,285368,2026,2026-09-17T00:03:02-07:00
88,Euphoria,https://www.imdb.com/title/tt8772296/,8.1,324874,2019,2026-09-17T00:03:02-07:00
89,Pluribus,https://www.imdb.com/title/tt22202452/,7.9,174633,2025,2026-09-17T00:03:02-07:00
90,Gilmore Girls,https://www.imdb.com/title/tt0238784/,8.2,177236,2000,2026-09-17T00:03:02-07:00
91,Best Medicine,https://www.imdb.com/title/tt36885662/,6.7,6673,2026,2026-09-17T00:03:02-07:00
92,Fargo,https://www.imdb.com/title/tt2802850/,8.8,475291,2014,2026-09-17T00:03:02-07:00
93,The Big Bang Theory,https://www.imdb.com/title/tt0898266/,8.1,946380,2007,2026-09-17T00:03:02-07:00
94,House,https://www.imdb.com/title/tt0412142/,8.7,600758,2004,2026-09-17T00:03:02-07:00
95,ER,https://www.imdb.com/title/tt0108757/,7.9,80404,1994,2026-09-17T00:03:02-07:00
96,Shrinking,https://www.imdb.com/title/tt15677150/,8.2,131037,2023,2026-09-17T00:03:02-07:00
97,Leanne,https://www.imdb.com/title/tt32213668/,7.2,6791,2025,2026-09-17T00:03:02-07:00
98,The X-Files,https://www.imdb.com/title/tt0106179/,8.6,276604,1993,2026-09-17T00:03:02-07:00
99,Chernobyl,https://www.imdb.com/title/tt7366338/,9.3,1064667,2019,2026-09-17T00:03:02-07:00
100,NCIS,https://www.imdb.com/title/tt0364845/,7.8,178073,2003,2026-09-17T00:03:02-07:00
