rank,title_ru,title,url,score,votes,release_year,scraped_at
33,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,717087,2015,2026-07-19T00:03:03-07:00
34,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,58523,2026,2026-07-19T00:03:03-07:00
35,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,418745,2004,2026-07-19T00:03:03-07:00
36,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,561996,2014,2026-07-19T00:03:03-07:00
37,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,246039,2017,2026-07-19T00:03:03-07:00
38,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,28573,2026,2026-07-19T00:03:03-07:00
39,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,256125,2026,2026-07-19T00:03:03-07:00
40,Тьма,The Dark,https://www.kinopoisk.ru/series/13157626/,6.8,421,2026,2026-07-19T00:03:03-07:00
41,Вестис,The Westies,https://www.kinopoisk.ru/series/12892918/,7.6,1080,2026,2026-07-19T00:03:03-07:00
42,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,643537,2005,2026-07-19T00:03:03-07:00
43,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,55803,2025,2026-07-19T00:03:03-07:00
44,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,229935,2015,2026-07-19T00:03:03-07:00
45,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,98014,2016,2026-07-19T00:03:03-07:00
46,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,288651,2023,2026-07-19T00:03:03-07:00
47,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,363083,1998,2026-07-19T00:03:03-07:00
48,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,140384,2023,2026-07-19T00:03:03-07:00
49,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,551481,2017,2026-07-19T00:03:03-07:00
50,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,681085,2011,2026-07-19T00:03:03-07:00
