rank,title_ru,title,url,score,votes,release_year,scraped_at
23,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1075912,2020,2026-07-11T00:03:01-07:00
24,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,83174,2024,2026-07-11T00:03:01-07:00
25,Менеджер Ким,Kim bujang,https://www.kinopoisk.ru/series/9027270/,,0,2026,2026-07-11T00:03:01-07:00
26,Великолепный век,Muhtesem Yüzyil,https://www.kinopoisk.ru/series/610422/,8.2,406991,2011,2026-07-11T00:03:01-07:00
27,Закулисье,Backrooms,https://www.kinopoisk.ru/series/5129650/,7.5,6823,2022,2026-07-11T00:03:01-07:00
28,Крестьянин 999 уровня,Lv999 no Murabito,https://www.kinopoisk.ru/series/13015920/,,0,2026,2026-07-11T00:03:01-07:00
29,Очень странные дела,Stranger Things,https://www.kinopoisk.ru/series/915196/,8.4,849033,2016,2026-07-11T00:03:01-07:00
30,Черный двор. Побег,,https://www.kinopoisk.ru/series/12305098/,7.5,240648,2026,2026-07-11T00:03:01-07:00
31,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,27343,2026,2026-07-11T00:03:01-07:00
32,Ранчо Даттонов,Dutton Ranch,https://www.kinopoisk.ru/series/7275308/,8.4,9966,2026,2026-07-11T00:03:01-07:00
33,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,641100,2010,2026-07-11T00:03:01-07:00
34,Леди Баг и Супер-Кот,Miraculous: Tales of Ladybug & Cat Noir,https://www.kinopoisk.ru/series/958607/,8.3,714495,2015,2026-07-11T00:03:01-07:00
35,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,112130,2026,2026-07-11T00:03:01-07:00
36,"Прошло десять лет с момента, как я сказал «Оставьте это на меня и уходите» и стал легендой",Koko wa Ore ni Makasete Saki ni Ike to Itte kara 10-nen ga Tattara Densetsu ni Natteita.,https://www.kinopoisk.ru/series/13141986/,,0,2026,2026-07-11T00:03:01-07:00
37,Ателье колдовских колпаков,Tongari Boushi no Atelier,https://www.kinopoisk.ru/series/6802576/,8.7,53503,2026,2026-07-11T00:03:01-07:00
38,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,55133,2025,2026-07-11T00:03:01-07:00
39,Мыс страха,Cape Fear,https://www.kinopoisk.ru/series/6576642/,6.8,4283,2026,2026-07-11T00:03:01-07:00
40,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.8,96146,2016,2026-07-11T00:03:01-07:00
41,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,560961,2014,2026-07-11T00:03:01-07:00
42,Черный двор,,https://www.kinopoisk.ru/series/5319979/,7.8,282959,2023,2026-07-11T00:03:01-07:00
43,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,229096,2015,2026-07-11T00:03:01-07:00
44,Бесстыжие,Shameless,https://www.kinopoisk.ru/series/571335/,8.6,680314,2011,2026-07-11T00:03:01-07:00
45,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,280531,2018,2026-07-11T00:03:01-07:00
46,Аватар: Легенда об Аанге,Avatar: The Last Airbender,https://www.kinopoisk.ru/series/1199731/,7.2,33492,2024,2026-07-11T00:03:01-07:00
47,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,417431,2004,2026-07-11T00:03:01-07:00
48,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,642238,2005,2026-07-11T00:03:01-07:00
49,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,361719,1998,2026-07-11T00:03:01-07:00
50,Адский рай,Jigokuraku,https://www.kinopoisk.ru/series/4786341/,8.4,137949,2023,2026-07-11T00:03:01-07:00
