rank,title_ru,title,url,score,votes,release_year,scraped_at
23,Ходячие мертвецы,The Walking Dead,https://www.kinopoisk.ru/series/508161/,8.0,655338,2010,2026-08-24T00:03:03-07:00
24,Тед Лассо,Ted Lasso,https://www.kinopoisk.ru/series/1309707/,8.5,145038,2020,2026-08-24T00:03:03-07:00
25,Декстер,Dexter,https://www.kinopoisk.ru/series/277537/,8.3,421489,2006,2026-08-24T00:03:03-07:00
26,Постучись в мою дверь,Sen Çal Kapımı,https://www.kinopoisk.ru/series/1392743/,8.1,1100519,2020,2026-08-24T00:03:03-07:00
27,Пусть послужит вам уроком,Chamgyoyuk,https://www.kinopoisk.ru/series/6648249/,8.6,27189,2026,2026-08-24T00:03:03-07:00
28,Бухта вдов,Widow's Bay,https://www.kinopoisk.ru/series/6555657/,7.5,30718,2026,2026-08-24T00:03:03-07:00
29,Re:ZERO – Жизнь с нуля в альтернативном мире,Re:Zero kara Hajimeru Isekai Seikatsu,https://www.kinopoisk.ru/series/971114/,7.9,109440,2016,2026-08-24T00:03:03-07:00
30,Настоящий детектив,True Detective,https://www.kinopoisk.ru/series/681831/,8.5,567568,2014,2026-08-24T00:03:03-07:00
31,Рыцарь Семи Королевств,A Knight of the Seven Kingdoms,https://www.kinopoisk.ru/series/5281617/,8.1,119555,2026,2026-08-24T00:03:03-07:00
32,Секс в большом городе,Sex and the City,https://www.kinopoisk.ru/series/77042/,8.2,371136,1998,2026-08-24T00:03:03-07:00
33,Паук-Нуар,Spider-Noir,https://www.kinopoisk.ru/series/5698586/,7.5,33425,2026,2026-08-24T00:03:03-07:00
34,Питт,The Pitt,https://www.kinopoisk.ru/series/6589776/,8.7,58263,2025,2026-08-24T00:03:03-07:00
35,Гангстерленд,MobLand,https://www.kinopoisk.ru/series/5512084/,8.2,168122,2025,2026-08-24T00:03:03-07:00
36,Йеллоустоун,Yellowstone,https://www.kinopoisk.ru/series/1045172/,8.6,285900,2018,2026-08-24T00:03:03-07:00
37,Отчаянные домохозяйки,Desperate Housewives,https://www.kinopoisk.ru/series/160958/,8.3,430416,2004,2026-08-24T00:03:03-07:00
38,Одиссей,The Odyssey,https://www.kinopoisk.ru/series/77183/,8.1,48179,1997,2026-08-24T00:03:03-07:00
39,Хоть я и бездарная злодейка,Futsutsuka na Akujo dewa Gozaimasu ga: Suuguu Chouso Torikae Den,https://www.kinopoisk.ru/series/12951729/,8.6,7337,2026,2026-08-24T00:03:03-07:00
40,Я тебя отыщу,I Will Find You,https://www.kinopoisk.ru/series/9349321/,7.0,26536,2026,2026-08-24T00:03:03-07:00
41,Сверхъестественное,Supernatural,https://www.kinopoisk.ru/series/178707/,8.2,665187,2005,2026-08-24T00:03:03-07:00
42,Детство Шелдона,Young Sheldon,https://www.kinopoisk.ru/series/1040419/,8.8,563881,2017,2026-08-24T00:03:03-07:00
43,Лучше звоните Солу,Better Call Saul,https://www.kinopoisk.ru/series/796660/,8.5,234862,2015,2026-08-24T00:03:03-07:00
44,Вне кампуса,Off Campus,https://www.kinopoisk.ru/series/11804709/,8.1,54766,2026,2026-08-24T00:03:03-07:00
45,Чернобыль,Chernobyl,https://www.kinopoisk.ru/series/1227803/,8.7,824747,2019,2026-08-24T00:03:03-07:00
46,Тьма,Dark,https://www.kinopoisk.ru/series/1032606/,8.1,250563,2017,2026-08-24T00:03:03-07:00
47,Блич: Тысячелетняя кровавая война,Bleach: Sennen Kessen-hen,https://www.kinopoisk.ru/series/4789626/,8.6,26942,2022,2026-08-24T00:03:03-07:00
48,Джентльмены,The Gentlemen,https://www.kinopoisk.ru/series/1435343/,7.8,85477,2024,2026-08-24T00:03:03-07:00
49,Чёрное зеркало,Black Mirror,https://www.kinopoisk.ru/series/655800/,8.5,430646,2011,2026-08-24T00:03:03-07:00
50,Монстры,Monster,https://www.kinopoisk.ru/series/1435087/,7.4,98722,2022,2026-08-24T00:03:03-07:00
